model_id,datetime,reference_datetime,site_id,family,parameter,variable,prediction
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.504863594734818
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.431784482903967
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.647664540709704
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.6538750376833615
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.729059260478816
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.767512435167839
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.623888771310439
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.69822132721597
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.620410872322265
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.761868941667763
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.679817175908745
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.529271038718288
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.437748819000607
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.786537803826186
GLEON_lm_lag_1day,2022-11-10,2022-11-05,TOOK,ensemble,temperature,temperature,-4.521535335609267
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-4.9271922732756055
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.075929291826976
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.190644420697599
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-4.871034963394125
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.074593382450245
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.308704725216733
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.516941031215554
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.671571376604067
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.89222969104535
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.8147863507020325
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.556317544584127
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.904531750640974
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.914062051950516
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-6.159045313725843
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-6.654028469955012
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-6.975215621329529
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-6.770776076143288
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-6.97730544029902
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-7.1105112749818
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-6.82732225635174
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-6.6880899763950845
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-6.225629546484669
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.86919158139309
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-6.016847849323068
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.599226315106614
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.377451863296088
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.595775908361467
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.7501124168791815
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.326650971028
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.864196646792945
GLEON_lm_lag_1day,2022-11-11,2022-11-05,TOOK,ensemble,temperature,temperature,-5.704381838304108
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.847213337766931
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.670789240039252
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.296177372312268
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.914640141730765
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.171728160250135
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.565596473498735
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.8172959794253645
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.5873632408478535
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.381753717211607
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.134718100373405
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.738366982944626
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.4886138687092565
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.106301213178615
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.206495367212649
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.794042138699812
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-7.027164476058047
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-7.115229384303505
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-7.22374204875457
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-7.412339041454579
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.969102322264378
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.461330216851368
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.707391138262033
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.946954174666878
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.746843454694699
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.065077951923611
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.162439695178573
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.406531333671682
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.708349309286764
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.264365896506277
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-6.283829711888655
GLEON_lm_lag_1day,2022-11-12,2022-11-05,TOOK,ensemble,temperature,temperature,-5.746574025557862
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.3112512479430505
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.162999217083777
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.256182987654334
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.209923741331372
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.550361444406773
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-7.291548310716285
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-7.511929104201679
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-7.222161245700516
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.918420555290211
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.44679358924972
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.8393573999505675
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.989629352500169
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.419455766858553
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.033370827695359
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-7.17247934420654
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.795925396727252
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-7.3526748557055495
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-7.54527140697134
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-7.359433625774128
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.901316104593267
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-6.245039407716935
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.563724235590028
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.615534588717026
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.277993260767899
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-4.671001727870145
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.074960413712348
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.713695897703145
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.376428941746133
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-4.934987631630773
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.822965819664711
GLEON_lm_lag_1day,2022-11-13,2022-11-05,TOOK,ensemble,temperature,temperature,-5.325006895932411
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-5.356726143464939
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-5.3863509378616135
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-6.73082196188979
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.153825232888524
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.879653293016724
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.940457655020648
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.728078535877952
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.461167879804377
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.183031950898331
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-6.721235234886237
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-6.235169261360069
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.104306467571114
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-6.169856177180698
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-6.063232508470719
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.12865777971418
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-6.440372860062234
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.303170887174129
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.151537872045726
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.072109849707692
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-7.0206695923448645
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-6.798475359100947
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-6.042651467956038
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-5.728089161115682
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-5.343263939833287
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-4.824704939392042
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-5.1566140127694595
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-6.248794230324794
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-5.784376949559929
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-5.7537556627960695
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-6.1136690335127994
GLEON_lm_lag_1day,2022-11-14,2022-11-05,TOOK,ensemble,temperature,temperature,-5.662114650156115
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-6.485874363333859
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-6.631101097829591
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.845866712053461
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-8.105347491731457
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-8.84447449352683
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-8.76936853208134
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-9.162120309078244
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-8.669359305862743
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-8.655665911814852
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.913749751451311
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.803411852276555
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-8.761306354258128
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.750127996662231
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.244058794911907
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-8.28539846869825
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.425973594267559
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-8.472789583876237
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.98425462568975
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.973750660229375
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-8.157087457304796
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.527325901400065
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-6.807355773231264
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-6.5454915595353675
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-5.879059079639435
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-5.585619698256574
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-6.455280363883539
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.316323680823164
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.323011509808479
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.421215405869216
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-7.5169334858474475
GLEON_lm_lag_1day,2022-11-15,2022-11-05,TOOK,ensemble,temperature,temperature,-6.997857021070532
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-8.024089481233796
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-8.603455857649863
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.494532534410837
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.867795299540656
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-10.81288922545028
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-11.08517458472853
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-10.991510901366006
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-10.614222137896189
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-11.038539278023825
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.851112451715869
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.964371610325854
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-10.384801292030264
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.6868987656612
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.037508216570657
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.417037380606695
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-8.81290231379155
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.106241919301866
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-8.516307357561809
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-8.403564473251032
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-8.896664622447155
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-8.259366293701792
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-7.350491169773187
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-7.830890323692003
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-7.153175280630243
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-6.946799269027685
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-7.992924920810809
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.000674606847891
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.466053041439089
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.679685218748732
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-9.350144702889352
GLEON_lm_lag_1day,2022-11-16,2022-11-05,TOOK,ensemble,temperature,temperature,-8.700091295165167
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-9.971573258593464
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.53993265220943
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-11.344282984059184
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.88361211517028
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-11.654133128839705
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-11.84761947484903
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-11.586976993842741
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-11.331383940095598
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-11.971329144160524
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.554851427788694
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.82210446268859
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.975529919092633
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.219456126172874
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-9.864673863869186
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.36592602359529
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.037211361838173
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.06719939705114
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.001435909813095
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-9.426547830977452
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.025522932669737
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-9.561352831658155
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-8.290558042025872
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-9.034370835609412
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-8.175194377957284
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-7.9743195529030535
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-9.191727489271964
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.399228132769334
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.991536946197286
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-10.749928867252015
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-9.9278573284916
GLEON_lm_lag_1day,2022-11-17,2022-11-05,TOOK,ensemble,temperature,temperature,-9.276631562940686
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.256487762111583
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-11.160547730594189
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-12.324056325434423
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-11.288242622118197
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-12.32408164638447
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-12.34168049308516
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-12.322001063117975
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-11.99033796367988
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-12.12755630304142
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.934288596097787
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.518222651774623
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.60454226728347
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-9.994330156979702
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.038422173603536
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.590657872241021
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.67185292095159
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.560019841998734
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-11.215617736371584
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.153223669605932
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.468677255327917
GLEON_lm_lag_1day,2022-11-18,2022-11-05,TOOK,ensemble,temperature,temperature,-10.060982440277577
